정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
천근오거리,21980,311,신대차고지 - 신대차고지,2023-01,일반인,0,0,0,0,26,27,30,61,51,192,77,162,54,176,46,213,96,189,94,213,75,254,83,320,73,299,66,296,99,307,45,247,38,167,48,229,15,130,0,49,0,0,0,0,0,0,0,0,
천근오거리,21980,311,신대차고지 - 신대차고지,2023-01,어린이,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,2,2,2,3,2,7,0,4,0,6,2,1,9,4,1,5,0,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,
천근오거리,21980,311,신대차고지 - 신대차고지,2023-01,청소년,0,0,0,0,1,0,2,1,4,4,3,6,1,6,5,6,5,14,5,20,4,19,9,21,3,21,7,23,5,19,2,18,6,10,0,24,3,17,0,2,0,0,0,0,0,0,0,0,
천근오거리,21980,311,신대차고지 - 신대차고지,2023-01,경로,0,0,0,0,0,0,0,1,0,16,9,6,4,8,6,8,2,15,4,14,2,16,4,11,5,18,2,19,0,8,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,
천근오거리,21980,311,신대차고지 - 신대차고지,2023-01,장애인,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,2,0,1,0,2,0,3,0,2,0,0,0,1,0,3,0,5,0,0,0,0,0,0,0,0,
천근오거리,21980,311,신대차고지 - 신대차고지,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,1,1,2,0,6,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
