정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
태평초등학교,21740,317,대전역동광장종점 - 대전역동광장종점,2023-05,일반인,0,0,0,0,69,4,147,6,181,11,61,9,51,31,50,46,58,47,69,34,20,46,41,37,53,46,59,81,76,78,30,33,20,17,38,24,20,17,5,2,0,0,0,0,0,0,0,0,
태평초등학교,21740,317,대전역동광장종점 - 대전역동광장종점,2023-05,어린이,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,317,대전역동광장종점 - 대전역동광장종점,2023-05,청소년,0,0,0,0,18,0,115,0,3,0,3,0,4,0,2,1,5,2,7,6,6,7,6,9,3,7,4,5,10,0,4,7,6,0,10,1,20,3,3,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,317,대전역동광장종점 - 대전역동광장종점,2023-05,경로,0,0,0,0,0,0,0,0,3,1,3,1,2,4,2,19,4,5,4,4,4,1,3,6,1,4,2,11,3,2,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,317,대전역동광장종점 - 대전역동광장종점,2023-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,317,대전역동광장종점 - 대전역동광장종점,2023-05,국가유공자,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,603,목원대학교 - 목원대학교,2023-05,일반인,0,0,3,0,64,17,208,15,304,82,233,51,162,38,183,39,180,91,185,70,124,64,103,73,108,82,159,106,151,106,85,64,75,62,99,40,50,23,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,603,목원대학교 - 목원대학교,2023-05,어린이,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,1,3,7,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,603,목원대학교 - 목원대학교,2023-05,청소년,0,0,0,0,4,1,104,0,8,0,16,2,16,1,16,2,20,9,14,9,10,8,6,5,9,17,10,14,14,16,21,4,12,2,11,3,10,1,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,603,목원대학교 - 목원대학교,2023-05,경로,0,0,0,0,2,0,9,1,6,2,23,3,32,5,19,4,22,2,12,6,11,3,6,3,6,2,6,1,1,2,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,603,목원대학교 - 목원대학교,2023-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
태평초등학교,21740,603,목원대학교 - 목원대학교,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
