정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
보성초등학교,22440,311,신대차고지 - 신대차고지,2023-05,일반인,0,0,0,0,26,25,67,90,180,84,136,94,74,137,67,163,78,163,52,189,41,219,47,325,56,425,99,410,48,453,29,437,36,244,23,335,8,263,2,78,0,0,0,0,0,0,0,0,
보성초등학교,22440,311,신대차고지 - 신대차고지,2023-05,어린이,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,7,4,10,2,25,3,53,3,78,3,17,0,8,0,4,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,
보성초등학교,22440,311,신대차고지 - 신대차고지,2023-05,청소년,0,0,0,0,4,0,33,1,24,3,4,3,7,3,7,15,2,21,6,28,4,48,9,78,20,92,11,67,4,62,6,48,3,45,1,57,2,52,4,8,0,0,0,0,0,0,0,0,
보성초등학교,22440,311,신대차고지 - 신대차고지,2023-05,경로,0,0,0,0,0,0,1,11,10,4,1,8,0,9,0,6,0,5,1,20,1,8,0,19,2,11,1,11,0,5,0,8,1,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,
보성초등학교,22440,311,신대차고지 - 신대차고지,2023-05,장애인,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
보성초등학교,22440,311,신대차고지 - 신대차고지,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,0,0,1,3,1,1,1,3,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
보성초등학교,22440,33-1,대전역동광장종점 - 대전역동광장종점,2023-05,일반인,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
