정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
쌍용예가아파트,21800,318,윗사정삼거리 - 오월드기점지,2023-05,일반인,0,0,139,5,256,4,442,43,433,66,446,107,343,66,278,67,225,58,229,84,232,102,240,107,241,118,258,100,332,140,155,40,112,23,81,21,80,13,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,318,윗사정삼거리 - 오월드기점지,2023-05,어린이,0,0,0,0,0,0,3,4,4,19,0,1,0,0,5,1,1,0,0,0,1,0,8,0,12,5,8,0,15,1,10,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,318,윗사정삼거리 - 오월드기점지,2023-05,청소년,0,0,0,0,1,0,24,3,31,0,34,0,24,0,12,0,23,0,16,1,12,8,19,7,29,14,48,11,26,6,31,3,15,6,3,4,1,10,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,318,윗사정삼거리 - 오월드기점지,2023-05,경로,0,0,0,0,1,0,3,1,13,1,17,7,17,3,28,2,11,2,8,3,9,8,18,7,5,11,6,5,6,4,4,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,318,윗사정삼거리 - 오월드기점지,2023-05,장애인,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,318,윗사정삼거리 - 오월드기점지,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,1,1,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,603,목원대학교 - 목원대학교,2023-05,일반인,0,0,0,1,183,29,401,103,454,101,325,40,247,41,282,46,283,79,279,106,218,97,155,111,175,93,289,110,205,115,113,60,94,38,79,46,65,68,9,2,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,603,목원대학교 - 목원대학교,2023-05,어린이,0,0,0,0,0,0,40,0,4,0,0,0,1,1,11,0,5,0,9,0,5,0,9,1,4,0,6,0,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,603,목원대학교 - 목원대학교,2023-05,청소년,0,0,0,0,4,2,157,0,11,1,11,0,11,1,29,0,27,10,31,4,25,5,37,5,39,20,50,26,57,29,28,10,10,4,8,1,16,2,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,603,목원대학교 - 목원대학교,2023-05,경로,0,0,0,0,3,0,5,4,5,4,38,2,14,3,18,2,29,6,12,13,14,6,18,2,26,1,11,6,8,1,4,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,603,목원대학교 - 목원대학교,2023-05,장애인,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
쌍용예가아파트,21800,603,목원대학교 - 목원대학교,2023-05,국가유공자,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,4,0,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
