정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
사정교,22530,312,목원대학교 - 목원대학교,2023-06,일반인,0,0,16,0,53,2,92,3,62,5,83,11,54,10,56,14,40,12,70,7,47,9,43,15,60,10,59,16,95,28,23,6,25,5,15,2,28,3,0,0,0,0,0,0,0,0,0,0,
사정교,22530,312,목원대학교 - 목원대학교,2023-06,어린이,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,312,목원대학교 - 목원대학교,2023-06,청소년,0,0,0,0,1,0,22,0,7,0,2,0,4,0,2,1,2,0,4,0,0,0,9,0,15,2,10,0,5,6,9,0,3,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,
사정교,22530,312,목원대학교 - 목원대학교,2023-06,경로,0,0,0,0,0,0,2,0,3,0,0,1,1,1,1,2,0,0,3,0,2,1,2,1,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,312,목원대학교 - 목원대학교,2023-06,장애인,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,312,목원대학교 - 목원대학교,2023-06,국가유공자,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,314,윗사정삼거리 - 오월드기점지,2023-06,일반인,0,0,28,0,19,0,89,2,127,1,93,1,82,3,111,2,102,0,100,0,91,3,81,6,104,1,164,8,92,8,55,4,46,1,49,0,18,4,0,0,0,0,0,0,0,0,0,0,
사정교,22530,314,윗사정삼거리 - 오월드기점지,2023-06,어린이,0,0,0,0,0,0,1,1,7,0,0,0,2,0,2,0,8,0,4,0,5,1,12,0,10,0,6,0,2,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
사정교,22530,314,윗사정삼거리 - 오월드기점지,2023-06,청소년,0,0,0,0,0,0,11,0,33,0,15,0,5,0,10,0,19,0,11,0,18,0,18,0,41,0,20,0,23,0,18,0,8,0,9,0,4,2,0,0,0,0,0,0,0,0,0,0,
사정교,22530,314,윗사정삼거리 - 오월드기점지,2023-06,경로,0,0,0,0,0,0,1,0,1,0,3,0,4,1,1,0,3,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,314,윗사정삼거리 - 오월드기점지,2023-06,장애인,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,314,윗사정삼거리 - 오월드기점지,2023-06,국가유공자,0,0,0,0,0,0,0,0,5,0,6,0,0,0,4,0,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,316,대한통운종점 - 대한통운종점,2023-06,일반인,0,0,1,0,11,0,23,4,96,6,62,6,33,17,42,6,27,1,29,7,32,9,52,16,33,19,46,9,76,15,31,9,19,11,15,3,8,4,0,0,0,0,0,0,0,0,0,0,
사정교,22530,316,대한통운종점 - 대한통운종점,2023-06,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,316,대한통운종점 - 대한통운종점,2023-06,청소년,0,0,0,0,1,0,23,0,1,0,7,0,6,1,6,3,4,23,6,1,3,1,9,1,1,44,8,21,12,49,7,5,3,2,4,0,2,80,0,0,0,0,0,0,0,0,0,0,
사정교,22530,316,대한통운종점 - 대한통운종점,2023-06,경로,0,0,0,0,0,0,0,0,10,1,6,0,9,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,316,대한통운종점 - 대한통운종점,2023-06,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
사정교,22530,316,대한통운종점 - 대한통운종점,2023-06,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
