정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-03,일반인,0,0,125,1,601,8,1180,6,1502,15,1015,25,810,26,694,17,619,27,768,38,534,41,529,61,461,58,532,52,516,70,325,65,245,19,195,18,96,25,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-03,어린이,0,0,0,0,1,0,61,0,9,0,2,1,3,0,11,0,17,0,19,1,18,0,14,0,13,4,11,1,7,0,1,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-03,청소년,0,0,2,0,31,0,265,15,161,12,47,4,76,0,55,4,71,2,76,3,40,1,303,7,396,10,79,4,102,12,58,2,38,4,35,5,15,24,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-03,경로,0,0,9,0,11,0,57,0,71,0,51,0,46,1,56,3,87,4,50,5,27,1,32,4,5,3,6,4,4,1,4,0,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-03,장애인,0,0,0,0,9,0,9,0,1,0,1,0,13,0,17,0,10,0,1,0,1,0,0,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-03,국가유공자,0,0,0,0,1,0,1,0,6,0,5,1,11,2,18,0,25,4,14,1,4,0,4,1,5,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
