정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-06,일반인,0,0,141,0,614,8,1013,10,1265,15,956,34,769,26,759,27,729,40,585,30,443,48,548,50,463,41,594,52,536,86,311,59,218,31,184,26,90,26,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-06,어린이,0,0,0,0,0,0,40,0,6,0,1,0,2,1,16,3,14,0,17,3,10,4,18,2,6,1,10,1,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-06,청소년,0,0,1,0,14,0,310,3,104,6,38,0,43,2,48,1,144,6,94,6,71,3,348,10,282,12,72,6,86,27,57,3,47,4,42,4,10,9,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-06,경로,0,0,10,0,23,0,32,1,60,0,60,3,79,4,56,5,62,4,41,0,36,2,37,2,28,20,13,4,12,4,11,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-06,장애인,0,0,0,0,1,0,0,0,0,0,4,0,15,0,15,0,3,1,4,0,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
문화주공삼거리,21940,311,신대차고지 - 신대차고지,2023-06,국가유공자,0,0,0,0,2,0,0,0,2,0,3,0,5,1,6,0,14,4,17,1,4,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
